CHROM	START	END	HET	HOM
Chr4	10500000	12823701	0.0282	0
Chr4	10510000	12828749	0.02822	0
Chr4	10520000	12831210	0.02828	0
Chr4	10530000	12834995	0.0282	0
Chr4	10540000	12840346	0.02884	0
Chr4	10550000	12844423	0.02898	0
Chr4	10560000	12844592	0.02896	0
Chr4	10570000	12844755	0.02893	0
Chr4	10580000	12844996	0.02891	0
Chr4	10590000	12844998	0.02891	0
Chr4	10600000	12846461	0.02894	0
Chr4	10610000	12853791	0.02929	0
Chr4	10620000	12856678	0.02942	0
Chr4	10630000	12860429	0.02927	0
Chr4	10640000	12860548	0.02932	0
Chr4	10650000	12866900	0.02953	0
Chr4	10660000	12876770	0.02973	0
Chr4	10670000	12876770	0.02973	0
Chr4	10680000	12876770	0.02973	0
Chr4	10690000	12876995	0.02973	0
Chr4	10700000	12876995	0.02973	0
Chr4	10710000	12877003	0.02973	0
Chr4	10720000	12877004	0.02973	0
Chr4	10730000	12877004	0.02973	0
Chr4	10740000	12877004	0.02973	0
Chr4	10750000	12877004	0.02973	0
Chr4	10760000	12877004	0.02973	0
Chr4	10770000	12877031	0.02972	0
Chr4	10780000	12877031	0.02972	0
Chr4	10790000	12877031	0.02972	0
Chr4	10800000	12877031	0.02972	0
Chr4	10810000	12877031	0.02972	0
Chr4	10820000	12877031	0.02972	0
Chr4	10830000	12877031	0.02972	0
Chr4	10840000	12877031	0.02972	0
Chr4	10850000	12877031	0.02972	0
Chr4	10860000	12877031	0.02972	0
Chr4	10870000	12877031	0.02972	0
Chr4	10880000	12877031	0.02972	0
Chr4	10890000	12877031	0.02972	0
Chr4	10900000	12877031	0.02972	0
Chr4	10910000	12877031	0.02972	0
Chr4	10920000	12877031	0.02972	0
Chr4	10930000	12877031	0.02972	0
Chr4	10940000	12877031	0.02972	0
Chr4	10950000	12877031	0.02972	0
Chr4	10960000	12877184	0.02972	0
Chr4	10970000	12877184	0.02972	0
Chr4	10980000	12877185	0.02972	0
Chr4	10990000	12877185	0.02972	0
Chr4	11000000	12877185	0.02972	0
Chr4	11010000	12877197	0.02972	0
Chr4	11020000	12877198	0.02972	0
Chr4	11030000	12877198	0.02972	0
Chr4	11040000	12877198	0.02972	0
Chr4	11050000	12877200	0.02972	0
Chr4	11060000	12877200	0.02972	0
Chr4	11070000	12877204	0.02972	0
Chr4	11080000	12877204	0.02972	0
Chr4	11090000	12877204	0.02972	0
Chr4	11100000	12877204	0.02972	0
Chr4	11110000	12877204	0.02972	0
Chr4	11120000	12877205	0.02972	0
Chr4	11130000	12877206	0.02972	0
Chr4	11140000	12877206	0.02972	0
Chr4	11150000	12877206	0.02972	0
Chr4	11160000	12877207	0.02972	0
Chr4	11170000	12877208	0.02972	0
Chr4	11180000	12877208	0.02972	0
Chr4	11190000	12877208	0.02972	0
Chr4	11200000	12877703	0.02968	0
Chr4	11210000	12877703	0.02968	0
Chr4	11220000	12877706	0.02968	0
Chr4	11230000	12877706	0.02968	0
Chr4	11240000	12877772	0.02968	0
Chr4	11250000	12877776	0.02968	0
Chr4	11260000	12877939	0.02968	0
Chr4	11270000	12877939	0.02968	0
Chr4	11280000	12877939	0.02968	0
Chr4	11290000	12877939	0.02968	0
Chr4	11300000	12877939	0.02968	0
Chr4	11310000	12877939	0.02968	0
Chr4	11320000	12877939	0.02968	0
Chr4	11330000	12877939	0.02968	0
Chr4	11340000	12877939	0.02968	0
Chr4	11350000	12877942	0.02968	0
Chr4	11360000	12878036	0.02968	0
Chr4	11370000	12878036	0.02968	0
Chr4	11380000	12878043	0.02968	0
Chr4	11390000	12878043	0.02968	0
Chr4	11400000	12878043	0.02968	0
Chr4	11410000	12878045	0.02968	0
Chr4	11420000	12878045	0.02968	0
Chr4	11430000	12878045	0.02968	0
Chr4	11440000	12878045	0.02968	0
Chr4	11450000	12878045	0.02968	0
Chr4	11460000	12878045	0.02968	0
Chr4	11470000	12878045	0.02968	0
Chr4	11480000	12878045	0.02968	0
Chr4	11490000	12878168	0.02968	0
Chr4	11500000	12878168	0.02968	0
Chr4	11510000	12878171	0.02968	0
Chr4	11520000	12878171	0.02968	0
Chr4	11530000	12878171	0.02968	0
Chr4	11540000	12878171	0.02968	0
Chr4	11550000	12878171	0.02968	0
Chr4	11560000	12878171	0.02968	0
Chr4	11570000	12878171	0.02968	0
Chr4	11580000	12878171	0.02968	0
Chr4	11590000	12878171	0.02968	0
Chr4	11600000	12878171	0.02968	0
Chr4	11610000	12878171	0.02968	0
Chr4	11620000	12878207	0.02968	0
Chr4	11630000	12887577	0.02972	0
Chr4	11640000	12887577	0.02972	0
Chr4	11650000	12887577	0.02972	0
Chr4	11660000	12887581	0.02973	0
Chr4	11670000	12887581	0.02973	0
Chr4	11680000	12887581	0.02973	0
Chr4	11690000	12887581	0.02973	0
Chr4	11700000	12887582	0.02973	0
Chr4	11710000	12887582	0.02973	0
Chr4	11720000	12887586	0.02973	0
Chr4	11730000	12887588	0.02973	0
Chr4	11740000	12887627	0.02974	0
Chr4	11750000	12887627	0.02974	0
Chr4	11760000	12887628	0.02974	0
Chr4	11770000	12887628	0.02974	0
Chr4	11780000	12887628	0.02974	0
Chr4	11790000	12887647	0.02974	0
Chr4	11800000	12887649	0.02974	0
Chr4	11810000	12887649	0.02974	0
Chr4	11820000	12887649	0.02974	0
Chr4	11830000	12887650	0.02974	0
Chr4	11840000	12887651	0.02974	0
Chr4	11850000	12887652	0.02974	0
Chr4	11860000	12887652	0.02974	0
Chr4	11870000	12887652	0.02974	0
Chr4	11880000	12887652	0.02974	0
Chr4	11890000	12887653	0.02974	0
Chr4	11900000	12887670	0.02974	0
Chr4	11910000	12887671	0.02974	0
Chr4	11920000	12887674	0.02974	0
Chr4	11930000	12887978	0.02974	0
Chr4	11940000	12887978	0.02974	0
Chr4	11950000	12887978	0.02974	0
Chr4	11960000	12887979	0.02974	0
Chr4	11970000	12888005	0.02975	0
Chr4	11980000	12888005	0.02975	0
Chr4	11990000	12888005	0.02975	0
Chr4	12000000	12888005	0.02975	0
Chr4	12010000	12888005	0.02975	0
Chr4	12020000	12888006	0.02975	0
Chr4	12030000	12888006	0.02975	0
Chr4	12040000	12888006	0.02975	0
Chr4	12050000	12888006	0.02975	0
Chr4	12060000	12888012	0.02976	0
Chr4	12070000	12888012	0.02976	0
Chr4	12080000	12888012	0.02976	0
Chr4	12090000	12888012	0.02976	0
Chr4	12100000	12888012	0.02976	0
Chr4	12110000	12888022	0.02976	0
Chr4	12120000	12888022	0.02976	0
Chr4	12130000	12888022	0.02976	0
Chr4	12140000	12888022	0.02976	0
Chr4	12150000	12888022	0.02976	0
Chr4	12160000	12888032	0.02976	0
Chr4	12170000	12888033	0.02976	0
Chr4	12180000	12888033	0.02976	0
Chr4	12190000	12888045	0.02976	0
Chr4	12200000	12888045	0.02976	0
Chr4	12210000	12888045	0.02976	0
Chr4	12220000	12888045	0.02976	0
Chr4	12230000	12888045	0.02976	0
Chr4	12240000	12888046	0.02976	0
Chr4	12250000	12888081	0.02977	0
Chr4	12260000	12888081	0.02977	0
Chr4	12270000	12888090	0.02977	0
Chr4	12280000	12888092	0.02977	0
Chr4	12290000	12888092	0.02977	0
Chr4	12300000	12888092	0.02977	0
Chr4	12310000	12888098	0.02977	0
Chr4	12320000	12888099	0.02977	0
Chr4	12330000	12888155	0.02975	0
Chr4	12340000	12888155	0.02975	0
Chr4	12350000	12888258	0.02971	0
Chr4	12360000	12891871	0.02971	0
Chr4	12370000	12891874	0.02971	0
Chr4	12380000	12891874	0.02971	0
Chr4	12390000	12891874	0.02971	0
Chr4	12400000	12892474	0.02967	0
Chr4	12410000	12925433	0.03026	0
Chr4	12420000	12930101	0.03118	0
Chr4	12430000	12930237	0.0312	0
Chr4	12440000	12930245	0.0312	0
Chr4	12450000	12930245	0.0312	0
Chr4	12460000	12930259	0.0312	0
Chr4	12470000	12930340	0.0312	0
Chr4	12480000	12930340	0.0312	0
Chr4	12490000	12930342	0.0312	0
Chr4	12500000	12930342	0.0312	0
Chr4	12510000	12930342	0.0312	0
Chr4	12520000	12930343	0.0312	0
Chr4	12530000	12931035	0.03149	0
Chr4	12540000	12931035	0.03149	0
Chr4	12550000	12931035	0.03149	0
Chr4	12560000	12931035	0.03149	0
Chr4	12570000	12931037	0.03149	0
Chr4	12580000	12931116	0.03149	0
Chr4	12590000	12931116	0.03149	0
Chr4	12600000	12943614	0.03177	0
Chr4	12610000	12958781	0.03213	0
Chr4	12620000	12975431	0.03218	0
Chr4	12630000	12979121	0.03196	0
Chr4	12640000	12987891	0.03202	0
Chr4	12650000	12989180	0.03167	0
Chr4	12660000	13025971	0.03042	0
Chr4	12670000	13033735	0.0298	0
Chr4	12680000	13042384	0.0281	0
Chr4	12690000	13043491	0.02822	0
Chr4	12700000	13060984	0.02688	0
Chr4	12710000	13098319	0.02691	0
Chr4	12720000	13116668	0.02676	0
Chr4	12730000	13119379	0.02632	0
Chr4	12740000	13153603	0.02589	0
Chr4	12750000	13157647	0.02572	0
Chr4	12760000	13160132	0.02507	0
Chr4	12770000	13162394	0.02512	0
Chr4	12780000	13164470	0.02535	0
Chr4	12790000	13165921	0.02554	0
Chr4	12800000	13166247	0.02544	0
Chr4	12810000	13177132	0.02452	0
Chr4	12820000	13179615	0.02429	0
Chr4	12830000	13183916	0.02421	0
Chr4	12840000	13253095	0.0241	0
Chr4	12850000	13270327	0.0248	0
Chr4	12860000	13287627	0.02521	0
Chr4	12870000	13334026	0.02473	0
Chr4	12880000	13340734	0.02492	0
Chr4	12890000	13344072	0.02525	0
Chr4	12900000	13349222	0.02644	0
Chr4	12910000	13350854	0.02677	0
Chr4	12920000	13352153	0.02687	0
Chr4	12930000	13359220	0.02639	0
Chr4	12940000	13382910	0.02633	0
Chr4	12950000	13388689	0.02665	0
Chr4	12960000	13391224	0.02627	0
Chr4	12970000	13391224	0.02627	0
Chr4	12980000	13396070	0.02639	0
Chr4	12990000	13417437	0.02646	0
Chr4	13000000	13417512	0.02647	0
Chr4	13010000	13418551	0.02681	0
Chr4	13020000	13419243	0.02716	0
Chr4	13030000	13424202	0.02808	0
Chr4	13040000	13431500	0.02885	0
Chr4	13050000	13443431	0.02961	0
Chr4	13060000	13454466	0.03006	1e-05
Chr4	13070000	13478498	0.03032	1e-05
Chr4	13080000	13483728	0.03046	1e-05
Chr4	13090000	13490507	0.03011	1e-05
Chr4	13100000	13492042	0.03029	1e-05
Chr4	13110000	13500075	0.03099	1e-05
Chr4	13120000	13506873	0.03082	1e-05
Chr4	13130000	13507360	0.03081	1e-05
Chr4	13140000	13507364	0.0308	1e-05
Chr4	13150000	13509747	0.03089	1e-05
Chr4	13160000	13526226	0.03053	1e-05
Chr4	13170000	13544681	0.03045	1e-05
Chr4	13180000	13548377	0.03056	1e-05
Chr4	13190000	13555680	0.03117	1e-05
Chr4	13200000	13559061	0.03131	1e-05
Chr4	13210000	13561260	0.03154	1e-05
Chr4	13220000	13561507	0.03159	1e-05
Chr4	13230000	13564794	0.0318	1e-05
Chr4	13240000	13565828	0.03172	1e-05
Chr4	13250000	13566391	0.0317	1e-05
Chr4	13260000	13568998	0.03092	1e-05
Chr4	13270000	13628756	0.0303	1e-05
Chr4	13280000	13677679	0.02972	1e-05
Chr4	13290000	13680935	0.02945	1e-05
Chr4	13300000	13681899	0.02968	1e-05
Chr4	13310000	13683056	0.02974	1e-05
Chr4	13320000	13683131	0.02974	1e-05
Chr4	13330000	13683208	0.02976	1e-05
Chr4	13340000	13684712	0.02972	1e-05
Chr4	13350000	13700860	0.02778	1e-05
Chr4	13360000	13731635	0.02751	1e-05
Chr4	13370000	13734361	0.02774	1e-05
Chr4	13380000	13736665	0.02738	1e-05
Chr4	13390000	13777988	0.02628	1e-05
Chr4	13400000	13805887	0.02636	1e-05
Chr4	13410000	13817069	0.02651	1e-05
Chr4	13420000	13848566	0.02663	1e-05
Chr4	13430000	13907800	0.02604	1e-05
Chr4	13440000	13915667	0.02585	1e-05
Chr4	13450000	13925803	0.02669	0
Chr4	13460000	13934841	0.02659	0
Chr4	13470000	13949231	0.02669	0
Chr4	13480000	13960944	0.02705	0
Chr4	13490000	14002462	0.02698	0
Chr4	13500000	14019946	0.02635	0
Chr4	13510000	14063542	0.0261	0
Chr4	13520000	14065508	0.02608	0
Chr4	13530000	14085718	0.02626	0
Chr4	13540000	14091098	0.02653	0
Chr4	13550000	14105051	0.0264	0
Chr4	13560000	14118260	0.02565	0
Chr4	13570000	14146050	0.02596	0
Chr4	13580000	14146832	0.0259	0
Chr4	13590000	14147006	0.02594	0
Chr4	13600000	14147729	0.02606	0
Chr4	13610000	14148078	0.02608	0
Chr4	13620000	14148463	0.0261	0
Chr4	13630000	14148821	0.02617	0
Chr4	13640000	14149015	0.02623	0
Chr4	13650000	14150029	0.02627	0
Chr4	13660000	14150781	0.02648	0
Chr4	13670000	14150842	0.02649	0
Chr4	13680000	14154508	0.02673	0
Chr4	13690000	14168266	0.0283	0
Chr4	13700000	14178728	0.02836	0
Chr4	13710000	14180491	0.0287	0
Chr4	13720000	14188694	0.02881	0
Chr4	13730000	14190484	0.02866	0
Chr4	13740000	14213610	0.02887	0
Chr4	13750000	14214576	0.0291	0
Chr4	13760000	14216338	0.02929	0
Chr4	13770000	14218173	0.02941	0
Chr4	13780000	14278239	0.02979	0
Chr4	13790000	14291501	0.02965	0
Chr4	13800000	14293399	0.0295	0
Chr4	13810000	14294156	0.02943	0
Chr4	13820000	14300392	0.02945	0
Chr4	13830000	14303807	0.02929	0
Chr4	13840000	14304288	0.02936	0
Chr4	13850000	14305900	0.02994	0
Chr4	13860000	14306219	0.02988	0
Chr4	13870000	14306342	0.02992	0
Chr4	13880000	14306714	0.03003	0
Chr4	13890000	14308358	0.0296	0
Chr4	13900000	14311431	0.02927	0
Chr4	13910000	14312759	0.02921	0
Chr4	13920000	14316486	0.02862	0
Chr4	13930000	14323922	0.0278	0
Chr4	13940000	14361384	0.02723	0
Chr4	13950000	14363097	0.02703	0
Chr4	13960000	14363638	0.0272	0
Chr4	13970000	14364776	0.02636	0
Chr4	13980000	14369272	0.02644	0
Chr4	13990000	14377782	0.02679	0
Chr4	14000000	14377811	0.02676	0
Chr4	14010000	14392851	0.02701	0
Chr4	14020000	14394283	0.02684	0
Chr4	14030000	14396242	0.0264	0
Chr4	14040000	14397013	0.02646	0
Chr4	14050000	14397221	0.02651	0
Chr4	14060000	14398386	0.0267	0
Chr4	14070000	14403764	0.02677	0
Chr4	14080000	14407708	0.02663	0
Chr4	14090000	14412806	0.02618	0
Chr4	14100000	14463201	0.02586	0
Chr4	14110000	14468988	0.02625	0
Chr4	14120000	14475424	0.02612	0
Chr4	14130000	14478514	0.02609	0
Chr4	14140000	14509065	0.02534	0
Chr4	14150000	14521081	0.0261	0
Chr4	14160000	14541598	0.02556	0
Chr4	14170000	14547960	0.02508	0
Chr4	14180000	14550076	0.02485	0
Chr4	14190000	14557283	0.02469	0
Chr4	14200000	14559139	0.02458	0
Chr4	14210000	14563284	0.02429	0
Chr4	14220000	14594554	0.02493	0
Chr4	14230000	14594590	0.02495	0
Chr4	14240000	14594590	0.02495	0
Chr4	14250000	14594592	0.02495	0
Chr4	14260000	14604722	0.02513	0
Chr4	14270000	14607072	0.02499	0
Chr4	14280000	14607189	0.02504	0
Chr4	14290000	14609438	0.02512	0
Chr4	14300000	14645847	0.02444	0
Chr4	14310000	14663823	0.0241	0
Chr4	14320000	14685274	0.02431	0
Chr4	14330000	14688669	0.02437	0
Chr4	14340000	14693574	0.02438	0
Chr4	14350000	14728437	0.02435	0
Chr4	14360000	14729689	0.02438	0
Chr4	14370000	14756432	0.02428	0
Chr4	14380000	14762918	0.02372	0
Chr4	14390000	14771072	0.02328	0
Chr4	14400000	14791993	0.02391	0
Chr4	14410000	14816441	0.02413	0
Chr4	14420000	14860354	0.02406	0
Chr4	14430000	14862955	0.0242	0
Chr4	14440000	14864974	0.02439	0
Chr4	14450000	14865010	0.02442	0
Chr4	14460000	14883821	0.02446	0
Chr4	14470000	14907687	0.02335	0
Chr4	14480000	14939959	0.02306	0
Chr4	14490000	14987739	0.02307	0
Chr4	14500000	14990889	0.02319	0
Chr4	14510000	14991290	0.02329	0
Chr4	14520000	14997941	0.02328	0
Chr4	14530000	15005720	0.02344	0
Chr4	14540000	15012883	0.02327	0
Chr4	14550000	15021423	0.02281	0
Chr4	14560000	15033422	0.02337	0
Chr4	14570000	15055385	0.02295	0
Chr4	14580000	15055874	0.02304	0
Chr4	14590000	15057198	0.02304	0
Chr4	14600000	15085521	0.0224	0
Chr4	14610000	15097828	0.02252	0
Chr4	14620000	15103473	0.02262	0
Chr4	14630000	15105777	0.02293	0
Chr4	14640000	15105848	0.02298	0
Chr4	14650000	15108655	0.02326	0
Chr4	14660000	15117608	0.02323	0
Chr4	14670000	15121741	0.02273	0
Chr4	14680000	15147288	0.02311	0
Chr4	14690000	15164655	0.0234	0
Chr4	14700000	15165188	0.02333	0
Chr4	14710000	15166121	0.02349	0
Chr4	14720000	15166438	0.02352	0
Chr4	14730000	15167877	0.02332	0
Chr4	14740000	15171440	0.0234	0
Chr4	14750000	15173159	0.02365	0
Chr4	14760000	15175874	0.02401	0
Chr4	14770000	15187706	0.02448	0
Chr4	14780000	15190705	0.02397	0
Chr4	14790000	15193785	0.0238	0
Chr4	14800000	15198235	0.02322	0
Chr4	14810000	15200935	0.02343	0
Chr4	14820000	15228657	0.02356	0
Chr4	14830000	15229982	0.02369	0
Chr4	14840000	15230704	0.02375	0
Chr4	14850000	15232722	0.02387	0
Chr4	14860000	15233203	0.02388	0
Chr4	14870000	15236437	0.02389	0
Chr4	14880000	15236923	0.02389	0
Chr4	14890000	15241276	0.02392	0
Chr4	14900000	15254614	0.02435	0
Chr4	14910000	15273002	0.0252	0
Chr4	14920000	15273123	0.02529	0
Chr4	14930000	15273763	0.02551	0
Chr4	14940000	15275657	0.02583	0
Chr4	14950000	15276032	0.02594	0
Chr4	14960000	15276032	0.02594	0
Chr4	14970000	15276032	0.02594	0
Chr4	14980000	15276039	0.02594	0
Chr4	14990000	15276454	0.02602	0
Chr4	15000000	15295832	0.02573	0
Chr4	15010000	15314887	0.02569	0
Chr4	15020000	15324650	0.02558	0
Chr4	15030000	15367949	0.02677	0
Chr4	15040000	15373237	0.02629	0
Chr4	15050000	15375777	0.0265	0
Chr4	15060000	15384008	0.0261	0
Chr4	15070000	15384009	0.0261	0
Chr4	15080000	15385835	0.02592	0
Chr4	15090000	15417193	0.02681	0
Chr4	15100000	15421155	0.02732	0
Chr4	15110000	15475542	0.02702	0
Chr4	15120000	15521039	0.02765	0
Chr4	15130000	15530222	0.02763	0
Chr4	15140000	15534915	0.02781	0
Chr4	15150000	15542379	0.02751	0
Chr4	15160000	15545031	0.02777	0
Chr4	15170000	15591923	0.02898	0
Chr4	15180000	15618126	0.02867	0
Chr4	15190000	15663860	0.02869	0
Chr4	15200000	15808272	0.0299	0
Chr4	15210000	15821393	0.03003	0
Chr4	15220000	15821422	0.03005	0
Chr4	15230000	15842480	0.03059	0
Chr4	15240000	15861234	0.03195	0
Chr4	15250000	15869040	0.03191	0
Chr4	15260000	15877643	0.03223	0
Chr4	15270000	15892916	0.0316	0
Chr4	15280000	15900772	0.03137	0
Chr4	15290000	15905472	0.03122	0
Chr4	15300000	15919661	0.03184	0
Chr4	15310000	15922594	0.03175	0
Chr4	15320000	15926829	0.03137	0
Chr4	15330000	15931413	0.03117	0
Chr4	15340000	15933480	0.03086	0
Chr4	15350000	15934087	0.03088	0
Chr4	15360000	15949771	0.0309	0
Chr4	15370000	15956106	0.03161	0
Chr4	15380000	15962038	0.03155	0
Chr4	15390000	15966504	0.03119	0
Chr4	15400000	15968418	0.03099	0
Chr4	15410000	15969764	0.03112	0
Chr4	15420000	15975633	0.03036	0
Chr4	15430000	15976638	0.03024	0
Chr4	15440000	15976638	0.03024	0
Chr4	15450000	15978245	0.03007	0
Chr4	15460000	15979004	0.03034	0
Chr4	15470000	15982081	0.02988	0
Chr4	15480000	15984615	0.02963	0
Chr4	15490000	15987670	0.02955	0
Chr4	15500000	15990093	0.02931	0
Chr4	15510000	15990578	0.02944	0
Chr4	15520000	15991788	0.02923	0
Chr4	15530000	15995011	0.0291	0
Chr4	15540000	15997749	0.02879	0
Chr4	15550000	16003664	0.028	0
Chr4	15560000	16030489	0.02788	0
Chr4	15570000	16030569	0.0279	0
Chr4	15580000	16030571	0.0279	0
Chr4	15590000	16032253	0.02753	0
Chr4	15600000	16035967	0.02779	0
Chr4	15610000	16036157	0.02781	0
Chr4	15620000	16038783	0.02779	0
Chr4	15630000	16040539	0.02754	0
Chr4	15640000	16040871	0.0276	0
Chr4	15650000	16041696	0.028	0
Chr4	15660000	16042563	0.02838	0
Chr4	15670000	16055012	0.02797	0
Chr4	15680000	16055012	0.02797	0
Chr4	15690000	16055432	0.02792	0
Chr4	15700000	16056241	0.02815	0
Chr4	15710000	16056241	0.02815	0
Chr4	15720000	16056241	0.02815	0
Chr4	15730000	16056292	0.02817	0
Chr4	15740000	16056370	0.02818	0
Chr4	15750000	16056646	0.02826	0
Chr4	15760000	16056646	0.02826	0
Chr4	15770000	16060423	0.02837	0
Chr4	15780000	16063190	0.02863	0
Chr4	15790000	16063451	0.02868	0
Chr4	15800000	16072556	0.02848	0
Chr4	15810000	16075380	0.0284	0
Chr4	15820000	16077291	0.02842	0
Chr4	15830000	16086036	0.02792	0
Chr4	15840000	16089906	0.02822	0
Chr4	15850000	16095329	0.02751	0
Chr4	15860000	16102085	0.02748	0
Chr4	15870000	16108213	0.02678	0
Chr4	15880000	16108842	0.02654	0
Chr4	15890000	16109873	0.02641	0
Chr4	15900000	16122398	0.0266	0
Chr4	15910000	16133195	0.0269	0
Chr4	15920000	16140904	0.02667	0
Chr4	15930000	16160596	0.02727	0
Chr4	15940000	16164924	0.02706	0
Chr4	15950000	16165973	0.02659	0
Chr4	15960000	16180481	0.02653	0
Chr4	15970000	16189605	0.02652	0
Chr4	15980000	16212338	0.02622	0
Chr4	15990000	16240668	0.02694	0
Chr4	16000000	16252247	0.02696	0
Chr4	16010000	16256881	0.02689	0
Chr4	16020000	16257318	0.02695	0
Chr4	16030000	16257830	0.02696	0
Chr4	16040000	16266318	0.02685	0
Chr4	16050000	16269793	0.02638	0
Chr4	16060000	16281854	0.02638	0
Chr4	16070000	16289011	0.02594	0
Chr4	16080000	16292189	0.02577	0
Chr4	16090000	16298120	0.02529	0
Chr4	16100000	16302371	0.02454	0
Chr4	16110000	16320502	0.02424	0
Chr4	16120000	16326072	0.0241	0
Chr4	16130000	16332098	0.02336	0
Chr4	16140000	16341543	0.02343	0
Chr4	16150000	16354542	0.02309	0
Chr4	16160000	16361295	0.02309	0
Chr4	16170000	16372689	0.02313	0
Chr4	16180000	16375223	0.02309	0
Chr4	16190000	16397801	0.02301	0
Chr4	16200000	16398976	0.02268	0
Chr4	16210000	16401343	0.02295	0
Chr4	16220000	16408875	0.02293	0
Chr4	16230000	16410841	0.02279	0
Chr4	16240000	16421768	0.02206	0
Chr4	16250000	16427866	0.02206	0
Chr4	16260000	16436841	0.02189	0
Chr4	16270000	16462170	0.02156	0
Chr4	16280000	16465784	0.02123	0
Chr4	16290000	16472432	0.02133	0
Chr4	16300000	16480525	0.02065	0
Chr4	16310000	16499563	0.02047	0
Chr4	16320000	16500605	0.0204	0
Chr4	16330000	16512937	0.02002	0
Chr4	16340000	16522824	0.01881	0
Chr4	16350000	16535177	0.01834	0
Chr4	16360000	16542168	0.01818	0
Chr4	16370000	16570168	0.01699	0
Chr4	16380000	16579539	0.01639	0
Chr4	16390000	16580411	0.01625	0
Chr4	16400000	16590112	0.0149	0
Chr4	16410000	16601461	0.01411	0
Chr4	16420000	16605899	0.01396	0
Chr4	16430000	16631116	0.0125	0
Chr4	16440000	16640443	0.01095	0
Chr4	16450000	16643419	0.01071	0
Chr4	16460000	16648842	0.01059	0
Chr4	16470000	16660067	0.00983	0
Chr4	16480000	16672053	0.00956	0
Chr4	16490000	16677610	0.00974	0
Chr4	16500000	16683491	0.0094	0
Chr4	16510000	16692469	0.00908	0
Chr4	16520000	16710346	0.00907	0
Chr4	16530000	16718953	0.00879	0
Chr4	16540000	16733073	0.00863	0
Chr4	16550000	16734458	0.00857	0
Chr4	16560000	16737262	0.00869	0
Chr4	16570000	16742959	0.0089	0
Chr4	16580000	16752324	0.00878	0
Chr4	16590000	16780874	0.00912	0
Chr4	16600000	16788359	0.0089	0
Chr4	16610000	16796216	0.00874	0
Chr4	16620000	16796860	0.00873	0
Chr4	16630000	16808869	0.00903	0
Chr4	16640000	16821286	0.00935	0
Chr4	16650000	16846444	0.00933	0
Chr4	16660000	16858527	0.00922	0
Chr4	16670000	16869077	0.00927	0
Chr4	16680000	16883146	0.00913	0
Chr4	16690000	16897702	0.00912	0
Chr4	16700000	16908593	0.00876	0
Chr4	16710000	16911596	0.00915	0
Chr4	16720000	16923183	0.00936	0
Chr4	16730000	16926604	0.00928	0
Chr4	16740000	16965891	0.00953	0
Chr4	16750000	17004866	0.00959	0
Chr4	16760000	17022092	0.00962	0
Chr4	16770000	17022474	0.00967	0
Chr4	16780000	17053451	0.00978	0
Chr4	16790000	17081281	0.00982	0
Chr4	16800000	17098579	0.01021	0
Chr4	16810000	17109097	0.01071	0
Chr4	16820000	17119345	0.01146	0
Chr4	16830000	17123600	0.0115	0
Chr4	16840000	17125717	0.01167	0
Chr4	16850000	17134048	0.01224	0
Chr4	16860000	17140511	0.01244	0
Chr4	16870000	17164824	0.0129	0
Chr4	16880000	17176035	0.01349	0
Chr4	16890000	17183019	0.01365	0
Chr4	16900000	17185285	0.01345	0
Chr4	16910000	17198950	0.01406	0
Chr4	16920000	17209965	0.01413	0
Chr4	16930000	17215224	0.01378	0
Chr4	16940000	17222568	0.01357	0
Chr4	16950000	17223126	0.01351	0
Chr4	16960000	17224132	0.01341	0
Chr4	16970000	17234177	0.01313	0
Chr4	16980000	17238757	0.01324	0
Chr4	16990000	17238849	0.01327	0
Chr4	17000000	17244276	0.0133	0
Chr4	17010000	17246281	0.01283	0
Chr4	17020000	17247616	0.01282	0
Chr4	17030000	17249593	0.01266	0
Chr4	17040000	17250510	0.01257	0
Chr4	17050000	17257673	0.01251	0
Chr4	17060000	17261022	0.01259	0
Chr4	17070000	17263379	0.01265	0
Chr4	17080000	17267775	0.01271	0
Chr4	17090000	17273662	0.01259	0
Chr4	17100000	17276359	0.01205	0
Chr4	17110000	17284633	0.01205	0
Chr4	17120000	17295451	0.01148	0
Chr4	17130000	17301038	0.0107	0
Chr4	17140000	17310189	0.00964	0
Chr4	17150000	17311967	0.00946	0
Chr4	17160000	17320058	0.00874	0
Chr4	17170000	17333971	0.00779	0
Chr4	17180000	17342606	0.00708	0
Chr4	17190000	17359027	0.00678	0
Chr4	17200000	17378350	0.00636	0
Chr4	17210000	17393366	0.00625	0
Chr4	17220000	17402880	0.00626	0
Chr4	17230000	17411144	0.00641	0
Chr4	17240000	17416123	0.00597	0
Chr4	17250000	17425719	0.00579	0
Chr4	17260000	17432018	0.00596	0
Chr4	17270000	17441742	0.00578	0
Chr4	17280000	17453047	0.00514	0
Chr4	17290000	17465903	0.00477	0
Chr4	17300000	17475089	0.00475	0
Chr4	17310000	17490635	0.00462	0
Chr4	17320000	17505299	0.00457	0
Chr4	17330000	17512013	0.00433	0
Chr4	17340000	17525401	0.00421	0
Chr4	17350000	17533849	0.00382	1e-05
Chr4	17360000	17538064	0.0036	1e-05
Chr4	17370000	17540380	0.00345	1e-05
Chr4	17380000	17544248	0.0032	1e-05
Chr4	17390000	17553929	0.0028	1e-05
Chr4	17400000	17560342	0.00262	1e-05
Chr4	17410000	17566120	0.00238	1e-05
