CHROM	START	END	HET	HOM
Chr3	380000	536307	0.00858	0
Chr3	390000	546825	0.00893	0
Chr3	400000	556613	0.00895	0
Chr3	410000	571707	0.00941	0
Chr3	420000	578365	0.00989	0
Chr3	430000	587894	0.0101	0
Chr3	440000	592023	0.01019	0
Chr3	450000	596413	0.01009	0
Chr3	460000	606804	0.01048	0
Chr3	470000	615651	0.01065	0
Chr3	480000	631212	0.01097	0
Chr3	490000	637425	0.0107	0
Chr3	500000	651916	0.01055	0
Chr3	510000	660621	0.01011	0
Chr3	520000	672390	0.00923	0
Chr3	530000	675880	0.00895	0
Chr3	540000	682509	0.00853	0
Chr3	550000	692493	0.0078	0
Chr3	560000	702141	0.00701	0
Chr3	570000	708407	0.00727	0
Chr3	580000	720790	0.00695	0
Chr3	590000	731761	0.00644	0
Chr3	600000	742289	0.00628	0
Chr3	610000	753880	0.00571	0
Chr3	620000	763446	0.00531	0
Chr3	630000	770037	0.00461	0
Chr3	640000	779758	0.00484	0
Chr3	650000	790268	0.00483	0
Chr3	660000	798570	0.00561	0
Chr3	670000	806184	0.00604	0
Chr3	680000	813868	0.0063	0
Chr3	690000	825233	0.00672	0
Chr3	700000	841877	0.00721	0
Chr3	710000	858026	0.00721	0
Chr3	720000	867557	0.00734	0
Chr3	730000	876713	0.00759	0
Chr3	740000	886462	0.00754	0
Chr3	750000	897971	0.00739	0
Chr3	760000	908238	0.00754	0
Chr3	770000	918385	0.00839	0
Chr3	780000	929360	0.00854	0
Chr3	790000	932790	0.00849	0
Chr3	800000	950574	0.00853	0
Chr3	810000	966130	0.00901	0
Chr3	820000	980497	0.00987	0
Chr3	830000	985476	0.00997	0
Chr3	840000	994962	0.01031	0
Chr3	850000	998909	0.01036	0
Chr3	860000	1007619	0.01034	0
Chr3	870000	1015070	0.01006	0
Chr3	880000	1023103	0.01022	0
Chr3	890000	1037169	0.01035	0
Chr3	900000	1045480	0.01075	0
Chr3	910000	1051712	0.01071	0
Chr3	920000	1062965	0.00994	0
Chr3	930000	1074474	0.00927	0
Chr3	940000	1086840	0.00972	0
Chr3	950000	1092871	0.0099	0
Chr3	960000	1098474	0.0095	0
Chr3	970000	1112930	0.00882	0
Chr3	980000	1127288	0.00863	0
Chr3	990000	1142088	0.00839	0
Chr3	1000000	1178369	0.00805	0
Chr3	1010000	1192214	0.00744	0
Chr3	1020000	1202656	0.00815	0
Chr3	1030000	1211262	0.00784	0
Chr3	1040000	1221685	0.00816	0
Chr3	1050000	1232125	0.008	0
Chr3	1060000	1239577	0.00799	0
Chr3	1070000	1250138	0.00864	0
Chr3	1080000	1260301	0.00864	0
Chr3	1090000	1269578	0.00806	0
Chr3	1100000	1277443	0.00851	0
Chr3	1110000	1283982	0.00892	0
Chr3	1120000	1299959	0.00908	0
Chr3	1130000	1306951	0.00915	0
Chr3	1140000	1313321	0.00958	0
Chr3	1150000	1319699	0.00981	0
Chr3	1160000	1321558	0.00994	0
Chr3	1170000	1321558	0.00994	0
Chr3	1180000	1329124	0.00974	0
Chr3	1190000	1337468	0.00973	0
Chr3	1200000	1348121	0.00954	0
Chr3	1210000	1359277	0.00905	0
Chr3	1220000	1369177	0.00882	0
Chr3	1230000	1381225	0.00914	0
Chr3	1240000	1394386	0.0088	0
Chr3	1250000	1403421	0.00852	0
Chr3	1260000	1420265	0.0087	0
Chr3	1270000	1429282	0.00867	0
Chr3	1280000	1439666	0.00841	0
Chr3	1290000	1443972	0.00816	0
Chr3	1300000	1457893	0.00871	0
Chr3	1310000	1463534	0.0094	0
Chr3	1320000	1470280	0.01019	0
Chr3	1330000	1481295	0.0103	0
Chr3	1340000	1492165	0.01057	0
Chr3	1350000	1500329	0.01067	0
Chr3	1360000	1507951	0.01067	0
Chr3	1370000	1517271	0.01071	0
Chr3	1380000	1526254	0.01019	0
Chr3	1390000	1533570	0.01005	0
Chr3	1400000	1544795	0.00962	0
Chr3	1410000	1551714	0.00949	0
Chr3	1420000	1557483	0.00911	0
Chr3	1430000	1568722	0.00876	0
Chr3	1440000	1580429	0.00808	0
Chr3	1450000	1585551	0.00816	0
Chr3	1460000	1591103	0.00753	0
Chr3	1470000	1606900	0.00593	0
Chr3	1480000	1632628	0.00585	0
Chr3	1490000	1645541	0.00604	0
Chr3	1500000	1658478	0.00588	0
Chr3	1510000	1668795	0.00539	0
Chr3	1520000	1678189	0.00515	0
Chr3	1530000	1688968	0.00578	0
Chr3	1540000	1695322	0.00582	0
Chr3	1550000	1711088	0.00638	0
Chr3	1560000	1723909	0.00691	0
Chr3	1570000	1734895	0.00714	0
Chr3	1580000	1756332	0.0075	0
Chr3	1590000	1769739	0.00717	2e-05
Chr3	1600000	1780415	0.00732	2e-05
Chr3	1610000	1788122	0.00692	2e-05
Chr3	1620000	1792362	0.0068	3e-05
Chr3	1630000	1796811	0.00693	3e-05
Chr3	1640000	1804040	0.00655	3e-05
Chr3	1650000	1815178	0.00652	3e-05
Chr3	1660000	1820608	0.00649	3e-05
Chr3	1670000	1831223	0.00667	3e-05
Chr3	1680000	1842426	0.00685	3e-05
Chr3	1690000	1860099	0.00728	3e-05
Chr3	1700000	1868869	0.00797	3e-05
Chr3	1710000	1873858	0.00811	3e-05
Chr3	1720000	1882445	0.00762	3e-05
Chr3	1730000	1891359	0.00784	3e-05
Chr3	1740000	1902159	0.00783	3e-05
Chr3	1750000	1903342	0.00793	3e-05
Chr3	1760000	1909564	0.00834	1e-05
Chr3	1770000	1919586	0.00872	1e-05
Chr3	1780000	1924966	0.00855	1e-05
Chr3	1790000	1934141	0.01002	0
Chr3	1800000	1949813	0.01021	0
Chr3	1810000	1956563	0.01028	0
Chr3	1820000	1966658	0.01047	0
Chr3	1830000	1980442	0.01132	0
Chr3	1840000	1991252	0.01122	0
Chr3	1850000	1996830	0.01131	0
Chr3	1860000	2005535	0.01078	0
Chr3	1870000	2019817	0.01104	0
Chr3	1880000	2030128	0.01178	0
Chr3	1890000	2044133	0.01232	0
Chr3	1900000	2071235	0.01238	0
Chr3	1910000	2078815	0.012	0
Chr3	1920000	2088636	0.01203	0
Chr3	1930000	2097900	0.0112	0
Chr3	1940000	2103629	0.01016	0
Chr3	1950000	2115027	0.01016	0
Chr3	1960000	2129353	0.01068	0
Chr3	1970000	2144468	0.01062	0
Chr3	1980000	2152011	0.01083	0
Chr3	1990000	2161311	0.01142	0
Chr3	2000000	2190969	0.01167	0
Chr3	2010000	2205680	0.01128	0
Chr3	2020000	2210875	0.01086	0
Chr3	2030000	2221211	0.01011	0
Chr3	2040000	2229957	0.00999	0
Chr3	2050000	2237443	0.00953	0.00027
Chr3	2060000	2237577	0.00953	0.00028
Chr3	2070000	2240913	0.0093	0.00048
Chr3	2080000	2253751	0.00855	0.00069
Chr3	2090000	2276069	0.00761	0.00105
Chr3	2100000	2322968	0.00754	0.00187
Chr3	2110000	2331554	0.00716	0.00233
Chr3	2120000	2340912	0.00644	0.00262
Chr3	2130000	2363618	0.00565	0.0038
Chr3	2140000	2370551	0.00527	0.00438
Chr3	2150000	2379490	0.00457	0.00511
Chr3	2160000	2392250	0.00315	0.00574
Chr3	2170000	2397201	0.00261	0.00603
Chr3	2180000	2404360	0.00252	0.00623
Chr3	2190000	2480977	0.00229	0.00748
Chr3	2200000	2499735	0.00194	0.00891
Chr3	2210000	2638483	0.00146	0.01095
Chr3	2220000	2674375	0.001	0.0113
Chr3	2230000	2683148	0.00033	0.01193
Chr3	2240000	2692717	0.00014	0.01174
Chr3	2250000	2699786	0.00014	0.01177
Chr3	2260000	2707077	0.00014	0.01229
Chr3	2270000	2724923	0.00014	0.01246
Chr3	2280000	2735525	0.00014	0.01259
Chr3	2290000	2753104	0.00014	0.01286
Chr3	2300000	2753174	0.00014	0.01287
Chr3	2310000	2753449	0.00014	0.0129
Chr3	2320000	2772264	0.00014	0.01306
Chr3	2330000	2792962	0.00014	0.013
Chr3	2340000	2800286	0.00014	0.01313
Chr3	2350000	2805184	0.00043	0.01288
Chr3	2360000	2807655	0.00066	0.01226
Chr3	2370000	2817655	0.0011	0.0116
Chr3	2380000	2831046	0.00176	0.01196
Chr3	2390000	2863463	0.00214	0.01181
Chr3	2400000	2868935	0.00237	0.01136
Chr3	2410000	2869272	0.0024	0.01129
Chr3	2420000	2872086	0.00303	0.01018
Chr3	2430000	2872086	0.00303	0.01018
Chr3	2440000	2872086	0.00303	0.01018
Chr3	2450000	2872766	0.00305	0.01016
Chr3	2460000	2873638	0.00317	0.01016
Chr3	2470000	2873638	0.00317	0.01016
Chr3	2480000	2873752	0.00319	0.01015
Chr3	2490000	2875749	0.00331	0.00989
Chr3	2500000	2893232	0.00372	0.00924
Chr3	2510000	2894524	0.0038	0.00881
Chr3	2520000	2895359	0.00386	0.00865
Chr3	2530000	2895693	0.00387	0.0086
Chr3	2540000	2897249	0.00392	0.0085
Chr3	2550000	2902865	0.00395	0.00835
Chr3	2560000	2906886	0.00398	0.00808
Chr3	2570000	2908011	0.00401	0.00787
Chr3	2580000	2908060	0.00401	0.00787
Chr3	2590000	2908064	0.00401	0.00787
Chr3	2600000	2908064	0.00401	0.00787
Chr3	2610000	2908687	0.00402	0.00781
Chr3	2620000	2908965	0.00403	0.00781
Chr3	2630000	2909417	0.00403	0.00753
Chr3	2640000	3045469	0.00407	0.00743
Chr3	2650000	3049452	0.00412	0.00741
Chr3	2660000	3065364	0.00429	0.00741
Chr3	2670000	3078172	0.00439	0.00735
Chr3	2680000	3089291	0.00489	0.0069
Chr3	2690000	3128186	0.00557	0.00667
Chr3	2700000	3155919	0.00616	0.00649
Chr3	2710000	3201287	0.00616	0.0063
Chr3	2720000	3382309	0.00648	0.00631
Chr3	2730000	3383604	0.00683	0.00618
Chr3	2740000	3386593	0.00695	0.00621
Chr3	2750000	3388617	0.00743	0.00617
Chr3	2760000	3390278	0.00749	0.00607
Chr3	2770000	3398749	0.00755	0.00588
Chr3	2780000	3433852	0.00809	0.00521
Chr3	2790000	3436766	0.00837	0.00513
Chr3	2800000	3470090	0.01056	0.00453
Chr3	2810000	3494577	0.01131	0.00439
Chr3	2820000	3502145	0.01123	0.00431
Chr3	2830000	3522257	0.01114	0.00341
Chr3	2840000	3524029	0.01115	0.00301
Chr3	2850000	3524032	0.01115	0.00301
Chr3	2860000	3526818	0.01137	0.00281
Chr3	2870000	3545344	0.01177	0.00278
Chr3	2880000	3552842	0.01187	0.00274
Chr3	2890000	3553822	0.0117	0.00247
Chr3	2900000	3559226	0.01158	0.00238
Chr3	2910000	3562858	0.0122	0.00246
Chr3	2920000	3562858	0.0122	0.00246
Chr3	2930000	3562858	0.0122	0.00246
Chr3	2940000	3562858	0.0122	0.00246
Chr3	2950000	3562858	0.0122	0.00246
Chr3	2960000	3562858	0.0122	0.00246
Chr3	2970000	3562858	0.0122	0.00246
Chr3	2980000	3562858	0.0122	0.00246
Chr3	2990000	3562858	0.0122	0.00246
Chr3	3000000	3562858	0.0122	0.00246
Chr3	3010000	3563902	0.01217	0.00247
Chr3	3020000	3563902	0.01217	0.00247
Chr3	3030000	3563902	0.01217	0.00247
Chr3	3040000	3563902	0.01217	0.00247
Chr3	3050000	3570317	0.01239	0.00246
Chr3	3060000	3570785	0.0124	0.00245
Chr3	3070000	3571684	0.01231	0.0024
Chr3	3080000	3575884	0.01225	0.00239
Chr3	3090000	3581507	0.01245	0.00229
Chr3	3100000	3609495	0.01241	0.00226
Chr3	3110000	3611856	0.01255	0.0023
Chr3	3120000	3612692	0.01257	0.00231
Chr3	3130000	3615042	0.01246	0.00232
Chr3	3140000	3617963	0.01224	0.00245
Chr3	3150000	3622578	0.012	0.00249
Chr3	3160000	3625418	0.01249	0.00243
Chr3	3170000	3629013	0.01275	0.00237
Chr3	3180000	3631019	0.01294	0.00235
Chr3	3190000	3633449	0.01308	0.00235
Chr3	3200000	3634905	0.01312	0.00228
Chr3	3210000	3635444	0.01307	0.00224
Chr3	3220000	3635480	0.01309	0.00224
Chr3	3230000	3635629	0.0131	0.00223
Chr3	3240000	3635675	0.0131	0.00223
Chr3	3250000	3635834	0.01309	0.00223
Chr3	3260000	3636041	0.01311	0.00221
Chr3	3270000	3636245	0.01313	0.00221
Chr3	3280000	3636245	0.01313	0.00221
Chr3	3290000	3636245	0.01313	0.00221
Chr3	3300000	3636666	0.01316	0.0021
Chr3	3310000	3636666	0.01316	0.0021
Chr3	3320000	3636670	0.01316	0.0021
Chr3	3330000	3636670	0.01316	0.0021
Chr3	3340000	3636772	0.01317	0.0021
Chr3	3350000	3637529	0.01323	0.00206
Chr3	3360000	3638825	0.01336	0.00206
Chr3	3370000	3639721	0.01356	0.00193
Chr3	3380000	3639740	0.01356	0.00193
Chr3	3390000	3647769	0.0129	0.00151
Chr3	3400000	3651419	0.01287	0.00154
Chr3	3410000	3653663	0.01272	0.00156
Chr3	3420000	3657355	0.01255	0.00156
Chr3	3430000	3658519	0.01261	0.00156
Chr3	3440000	3661963	0.01212	0.00157
Chr3	3450000	3661996	0.01212	0.00157
Chr3	3460000	3662889	0.01208	0.00158
Chr3	3470000	3668693	0.0108	0.0018
Chr3	3480000	3674197	0.00995	0.0019
Chr3	3490000	3680215	0.01005	0.00191
Chr3	3500000	3689289	0.01022	0.00191
Chr3	3510000	3697512	0.01053	0.0019
Chr3	3520000	3705476	0.01054	0.0019
Chr3	3530000	3720558	0.01022	0.00193
Chr3	3540000	3726151	0.01053	0.00199
Chr3	3550000	3738774	0.01051	0.00204
Chr3	3560000	3753505	0.01184	0.00208
Chr3	3570000	3766078	0.01166	0.00192
Chr3	3580000	3796528	0.01267	0.00186
Chr3	3590000	3801023	0.01265	0.0018
Chr3	3600000	3801418	0.01272	0.0018
Chr3	3610000	3805776	0.01239	0.00182
Chr3	3620000	3833867	0.01281	0.00191
Chr3	3630000	3847295	0.012	0.00183
Chr3	3640000	3858743	0.01186	0.0017
Chr3	3650000	3866191	0.01307	0.00161
Chr3	3660000	3881191	0.01538	0.00164
Chr3	3670000	3892335	0.01555	0.00158
Chr3	3680000	3903018	0.01522	0.00158
Chr3	3690000	3910378	0.015	0.00158
Chr3	3700000	3914915	0.01468	0.00158
Chr3	3710000	3923323	0.01528	0.00184
Chr3	3720000	3934372	0.01556	0.00196
Chr3	3730000	3944204	0.01508	0.00195
Chr3	3740000	3949109	0.0148	0.0019
Chr3	3750000	3956085	0.01392	0.00159
Chr3	3760000	3963108	0.01366	0.00157
Chr3	3770000	3987242	0.01289	0.00157
Chr3	3780000	3990253	0.01224	0.00157
Chr3	3790000	3990951	0.01225	0.00157
Chr3	3800000	3998524	0.01187	0.00157
Chr3	3810000	4011030	0.01179	0.00103
Chr3	3820000	4026465	0.0118	0.00107
Chr3	3830000	4035250	0.01181	0.00108
Chr3	3840000	4048891	0.012	0.00112
Chr3	3850000	4053472	0.01207	0.00117
Chr3	3860000	4065916	0.01197	0.00154
Chr3	3870000	4076820	0.01052	0.00181
Chr3	3880000	4082926	0.00894	0.0018
Chr3	3890000	4102816	0.00919	0.0017
Chr3	3900000	4123317	0.00971	0.00162
Chr3	3910000	4139851	0.01	0.00156
Chr3	3920000	4150124	0.01016	0.00152
Chr3	3930000	4157908	0.00935	0.00132
Chr3	3940000	4166619	0.00889	0.0012
Chr3	3950000	4179236	0.00876	0.00116
Chr3	3960000	4210293	0.00858	0.00116
Chr3	3970000	4212649	0.00844	0.00116
Chr3	3980000	4216177	0.00829	0.00116
Chr3	3990000	4234261	0.00811	0.0016
Chr3	4000000	4241684	0.00812	0.00159
Chr3	4010000	4255543	0.00801	0.00164
Chr3	4020000	4260076	0.00778	0.00165
Chr3	4030000	4266559	0.00769	0.00178
Chr3	4040000	4269550	0.00783	0.00189
Chr3	4050000	4287407	0.00782	0.00192
Chr3	4060000	4301686	0.00724	0.00197
Chr3	4070000	4311047	0.00679	0.00214
Chr3	4080000	4324067	0.00682	0.00208
Chr3	4090000	4336501	0.0065	0.00266
Chr3	4100000	4344646	0.00623	0.00288
Chr3	4110000	4348669	0.00613	0.0032
Chr3	4120000	4357064	0.00596	0.00331
Chr3	4130000	4384162	0.00596	0.00337
Chr3	4140000	4389473	0.0055	0.00342
Chr3	4150000	4398796	0.00536	0.00363
Chr3	4160000	4412177	0.0062	0.00369
Chr3	4170000	4419272	0.00693	0.00392
Chr3	4180000	4441193	0.00712	0.00428
Chr3	4190000	4442130	0.0072	0.00436
Chr3	4200000	4442715	0.00731	0.00438
Chr3	4210000	4467034	0.00785	0.00464
Chr3	4220000	4490814	0.00832	0.00456
Chr3	4230000	4496778	0.00902	0.00432
Chr3	4240000	4507087	0.00929	0.00501
Chr3	4250000	4513283	0.00962	0.00504
Chr3	4260000	4555711	0.01047	0.00511
Chr3	4270000	4565968	0.01104	0.00541
Chr3	4280000	4569298	0.01104	0.00543
Chr3	4290000	4572001	0.01107	0.00539
Chr3	4300000	4587759	0.01122	0.00513
Chr3	4310000	4603344	0.01139	0.00487
Chr3	4320000	4619468	0.01146	0.00484
Chr3	4330000	4628486	0.01154	0.0049
Chr3	4340000	4633638	0.0118	0.0044
Chr3	4350000	4650510	0.01148	0.00443
Chr3	4360000	4656428	0.01147	0.00441
Chr3	4370000	4656428	0.01147	0.00441
Chr3	4380000	4658399	0.01119	0.0046
Chr3	4390000	4685118	0.0109	0.00524
Chr3	4400000	4691258	0.01047	0.00522
Chr3	4410000	4709335	0.01011	0.00556
Chr3	4420000	4718250	0.00946	0.0054
Chr3	4430000	4722214	0.00921	0.00539
Chr3	4440000	4723151	0.00922	0.00525
Chr3	4450000	4732514	0.00896	0.00508
Chr3	4460000	4733578	0.00882	0.005
Chr3	4470000	4740317	0.00854	0.00549
Chr3	4480000	4746222	0.00883	0.00582
Chr3	4490000	4748970	0.00871	0.00593
Chr3	4500000	4757008	0.00874	0.0063
Chr3	4510000	4766497	0.00898	0.00612
Chr3	4520000	4770562	0.00901	0.00628
Chr3	4530000	4789246	0.00913	0.00644
Chr3	4540000	4801045	0.00894	0.00671
Chr3	4550000	4801064	0.00894	0.00671
Chr3	4560000	4803332	0.00836	0.00659
Chr3	4570000	4826189	0.00809	0.00702
Chr3	4580000	4849660	0.00803	0.00822
Chr3	4590000	4854882	0.00806	0.00888
Chr3	4600000	4858038	0.00793	0.00929
Chr3	4610000	4864496	0.00782	0.00958
Chr3	4620000	4878046	0.00762	0.00988
Chr3	4630000	4889604	0.00763	0.00964
Chr3	4640000	4911087	0.00719	0.00949
Chr3	4650000	4912168	0.00718	0.00928
Chr3	4660000	4915183	0.00719	0.0091
Chr3	4670000	4922161	0.00738	0.00898
Chr3	4680000	4925956	0.00745	0.00868
Chr3	4690000	4959177	0.00772	0.00864
Chr3	4700000	4973737	0.00785	0.00867
Chr3	4710000	4987833	0.0077	0.0083
Chr3	4720000	5034124	0.00802	0.00866
Chr3	4730000	5045539	0.00809	0.00857
Chr3	4740000	5072675	0.00835	0.00825
Chr3	4750000	5089824	0.00778	0.00787
Chr3	4760000	5103399	0.00726	0.00741
Chr3	4770000	5121602	0.00691	0.00706
Chr3	4780000	5122894	0.00683	0.00701
Chr3	4790000	5135265	0.00658	0.00692
Chr3	4800000	5136418	0.00637	0.0069
Chr3	4810000	5147232	0.00612	0.00704
Chr3	4820000	5157115	0.00613	0.00682
Chr3	4830000	5160240	0.0061	0.00664
Chr3	4840000	5161788	0.00611	0.00651
Chr3	4850000	5173069	0.00609	0.00567
Chr3	4860000	5219871	0.00677	0.00481
Chr3	4870000	5229009	0.00735	0.00459
Chr3	4880000	5239192	0.00941	0.00417
Chr3	4890000	5244980	0.00999	0.00427
Chr3	4900000	5245994	0.00992	0.00423
Chr3	4910000	5259573	0.01002	0.00508
Chr3	4920000	5270763	0.00982	0.00539
Chr3	4930000	5278127	0.00972	0.00588
Chr3	4940000	5279617	0.0097	0.00591
Chr3	4950000	5285111	0.00955	0.00647
Chr3	4960000	5293486	0.00941	0.00678
Chr3	4970000	5295451	0.00934	0.00694
Chr3	4980000	5297109	0.00929	0.00716
Chr3	4990000	5305396	0.00992	0.00752
Chr3	5000000	5309568	0.01055	0.00747
Chr3	5010000	5309943	0.01063	0.00745
Chr3	5020000	5311384	0.01062	0.00743
Chr3	5030000	5313381	0.01058	0.00739
Chr3	5040000	5358581	0.01043	0.00862
Chr3	5050000	5384014	0.01078	0.00946
Chr3	5060000	5384442	0.01073	0.00951
Chr3	5070000	5422566	0.01114	0.01006
Chr3	5080000	5444608	0.01184	0.01091
Chr3	5090000	5486397	0.01211	0.01084
Chr3	5100000	5494429	0.01226	0.01085
Chr3	5110000	5515200	0.01224	0.01073
Chr3	5120000	5535802	0.01227	0.01072
Chr3	5130000	5564371	0.01232	0.01062
Chr3	5140000	5595686	0.01272	0.0102
Chr3	5150000	5609084	0.01291	0.00991
Chr3	5160000	5648945	0.01368	0.00965
Chr3	5170000	5693278	0.01497	0.00948
Chr3	5180000	5739756	0.01654	0.00951
Chr3	5190000	5746170	0.01603	0.00943
Chr3	5200000	5752820	0.01594	0.00941
Chr3	5210000	5779018	0.01582	0.0094
Chr3	5220000	5780032	0.01575	0.0094
Chr3	5230000	5856285	0.01502	0.00936
Chr3	5240000	5901424	0.01319	0.00931
Chr3	5250000	5923111	0.01265	0.00867
Chr3	5260000	5929859	0.01255	0.00825
Chr3	5270000	5953899	0.0125	0.00793
Chr3	5280000	5976799	0.01304	0.00701
Chr3	5290000	5996430	0.01329	0.0061
Chr3	5300000	6001868	0.01327	0.00528
Chr3	5310000	6026298	0.01291	0.00506
Chr3	5320000	6028596	0.01306	0.00491
Chr3	5330000	6031325	0.01311	0.00399
Chr3	5340000	6032082	0.01313	0.00393
Chr3	5350000	6032123	0.01313	0.00393
Chr3	5360000	6063540	0.01282	0.00331
Chr3	5370000	6070019	0.01265	0.00279
Chr3	5380000	6070842	0.01255	0.00274
Chr3	5390000	6114511	0.01245	0.00225
Chr3	5400000	6116625	0.0121	0.00205
Chr3	5410000	6116625	0.0121	0.00205
Chr3	5420000	6117494	0.01197	0.00195
Chr3	5430000	6124986	0.01184	0.00132
Chr3	5440000	6126452	0.01169	0.00124
Chr3	5450000	6128262	0.01164	0.00114
Chr3	5460000	6128314	0.01161	0.00112
Chr3	5470000	6128314	0.01161	0.00112
Chr3	5480000	6128432	0.01162	0.00111
Chr3	5490000	6137164	0.01171	0.00104
Chr3	5500000	6164337	0.01234	0.00102
Chr3	5510000	6164598	0.01235	0.00102
Chr3	5520000	6176372	0.01268	0.00098
Chr3	5530000	6178019	0.01267	0.00098
Chr3	5540000	6180251	0.01281	0.00098
Chr3	5550000	6182192	0.01273	0.00098
Chr3	5560000	6182636	0.01268	0.00097
Chr3	5570000	6184465	0.01268	0.00096
Chr3	5580000	6184636	0.01265	0.00096
Chr3	5590000	6187050	0.01242	0.00092
Chr3	5600000	6214683	0.01258	0.00091
Chr3	5610000	6222602	0.01259	0.00091
Chr3	5620000	6223605	0.01261	0.00091
Chr3	5630000	6223605	0.01261	0.00091
Chr3	5640000	6229630	0.01246	0.00087
Chr3	5650000	6232929	0.01237	0.00085
Chr3	5660000	6234037	0.01221	0.00083
Chr3	5670000	6234536	0.01217	0.00083
Chr3	5680000	6236096	0.01193	0.00083
Chr3	5690000	6242565	0.01173	0.00078
Chr3	5700000	6244437	0.01174	0.00075
Chr3	5710000	6244864	0.0117	0.00074
Chr3	5720000	6251684	0.01141	0.00053
Chr3	5730000	6251684	0.01141	0.00053
Chr3	5740000	6266338	0.01139	0.00053
Chr3	5750000	6267638	0.01163	0.00053
Chr3	5760000	6269630	0.01181	0.00053
Chr3	5770000	6269632	0.01181	0.00053
Chr3	5780000	6270525	0.01194	0.00053
Chr3	5790000	6275893	0.01211	0.00053
Chr3	5800000	6275896	0.01211	0.00053
Chr3	5810000	6275896	0.01211	0.00053
Chr3	5820000	6275910	0.01211	0.00053
Chr3	5830000	6275911	0.01211	0.00053
Chr3	5840000	6275911	0.01211	0.00053
Chr3	5850000	6277316	0.01227	0.00053
Chr3	5860000	6278125	0.01227	0.00053
Chr3	5870000	6278139	0.01227	0.00053
Chr3	5880000	6278501	0.01227	0.00053
Chr3	5890000	6281345	0.01228	0.00053
Chr3	5900000	6291993	0.01194	0.00073
Chr3	5910000	6305247	0.01211	0.00073
Chr3	5920000	6317814	0.01218	0.00073
Chr3	5930000	6352248	0.01345	0.00062
Chr3	5940000	6355591	0.014	0.00052
Chr3	5950000	6357331	0.01446	0.0005
Chr3	5960000	6364967	0.0147	0.0005
Chr3	5970000	6367676	0.01463	0.0005
Chr3	5980000	6369821	0.01441	0.0005
Chr3	5990000	6373040	0.01448	0.00044
Chr3	6000000	6442720	0.01441	0.00039
Chr3	6010000	6533862	0.01432	0.00039
Chr3	6020000	6552644	0.01376	0.00039
Chr3	6030000	6563559	0.01329	0.00039
Chr3	6040000	6574905	0.01325	0.00039
Chr3	6050000	6574952	0.01325	0.00039
Chr3	6060000	6575277	0.01326	0.00039
Chr3	6070000	6599343	0.01328	0.00046
Chr3	6080000	6601929	0.01339	0.00053
Chr3	6090000	6601929	0.01339	0.00053
Chr3	6100000	6602042	0.0134	0.00053
Chr3	6110000	6602085	0.0134	0.00053
Chr3	6120000	6608836	0.01352	0.00044
Chr3	6130000	6636901	0.01327	0.00044
Chr3	6140000	6648133	0.01381	0.00049
Chr3	6150000	6650815	0.01387	0.00049
Chr3	6160000	6650838	0.01388	0.00049
Chr3	6170000	6667037	0.01386	0.00049
Chr3	6180000	6690614	0.01401	0.00049
Chr3	6190000	6748438	0.01588	0.00049
Chr3	6200000	6748810	0.01596	0.00049
Chr3	6210000	6765056	0.01616	0.00049
Chr3	6220000	6767604	0.01609	0.00048
Chr3	6230000	6777326	0.01622	0.00048
Chr3	6240000	6798267	0.01672	0.00048
Chr3	6250000	6829852	0.01653	0.00048
Chr3	6260000	6833679	0.01664	0.00048
Chr3	6270000	6846570	0.01691	0.00048
Chr3	6280000	6862133	0.01675	0.00048
Chr3	6290000	6913304	0.0167	0.00039
Chr3	6300000	6958826	0.01649	0.00028
Chr3	6310000	6969570	0.01646	0.00028
Chr3	6320000	6990418	0.01673	0.00029
Chr3	6330000	6996451	0.01644	0.00029
Chr3	6340000	6999693	0.0162	0.00029
Chr3	6350000	7017096	0.01609	0.00029
Chr3	6360000	7041435	0.01531	0.00029
Chr3	6370000	7062494	0.01591	0.00029
Chr3	6380000	7084663	0.01591	0.00044
Chr3	6390000	7086047	0.01589	0.00046
Chr3	6400000	7086133	0.01588	0.00046
Chr3	6410000	7086391	0.01589	0.00046
Chr3	6420000	7086391	0.01589	0.00046
Chr3	6430000	7086392	0.01589	0.00046
Chr3	6440000	7087360	0.01599	0.00046
Chr3	6450000	7088154	0.01593	0.00046
Chr3	6460000	7090254	0.01587	0.00046
Chr3	6470000	7090254	0.01587	0.00046
Chr3	6480000	7090254	0.01587	0.00046
Chr3	6490000	7090419	0.01588	0.00046
Chr3	6500000	7090599	0.01588	0.00046
Chr3	6510000	7090604	0.01588	0.00046
Chr3	6520000	7090607	0.01588	0.00046
Chr3	6530000	7090899	0.01589	0.00046
Chr3	6540000	7093353	0.0158	0.00046
Chr3	6550000	7103026	0.01586	0.00046
Chr3	6560000	7119009	0.01607	0.00092
Chr3	6570000	7122895	0.0164	0.00093
Chr3	6580000	7127137	0.01639	0.00093
Chr3	6590000	7127149	0.01639	0.00093
Chr3	6600000	7129408	0.0165	0.00079
Chr3	6610000	7141452	0.01648	0.00073
Chr3	6620000	7147339	0.01652	0.00073
Chr3	6630000	7153837	0.01628	0.00081
Chr3	6640000	7157291	0.01615	0.00077
Chr3	6650000	7173093	0.01511	0.00077
Chr3	6660000	7186537	0.01482	0.00077
Chr3	6670000	7187696	0.01479	0.00077
Chr3	6680000	7189682	0.01495	0.00077
Chr3	6690000	7191174	0.01494	0.00077
